"Plot Title: 2nd Log9-26-22"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Data Outside Range (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
4146,10/25/22 08:42:19 AM,9.67,54.64,,,,,,
4147,10/25/22 08:52:19 AM,9.60,54.64,,,,,,
4148,10/25/22 09:02:19 AM,9.57,54.61,,,,,,
4149,10/25/22 09:12:19 AM,9.31,54.54,,,,,,
4150,10/25/22 09:22:19 AM,9.33,54.50,,,,,,
4151,10/25/22 09:32:19 AM,9.37,54.46,,,,,,
4152,10/25/22 09:42:19 AM,9.42,54.46,,,,,,
4153,10/25/22 09:52:19 AM,9.43,54.46,,,,,,
4154,10/25/22 10:02:19 AM,9.47,54.46,,,,,,
4155,10/25/22 10:12:19 AM,9.46,54.46,,,,,,
4156,10/25/22 10:22:19 AM,9.51,54.46,,,,,,
4157,10/25/22 10:32:19 AM,9.50,54.46,,,,,,
4158,10/25/22 10:42:19 AM,9.55,54.50,,,,,,
4159,10/25/22 10:52:19 AM,9.53,54.50,,,,,,
4160,10/25/22 11:02:19 AM,9.56,54.50,,,,,,
4161,10/25/22 11:12:19 AM,9.64,54.54,,,,,,
4162,10/25/22 11:22:19 AM,9.70,54.54,,,,,,
4163,10/25/22 11:32:19 AM,9.66,54.54,,,,,,
4164,10/25/22 11:42:19 AM,9.81,54.54,,,,,,
4165,10/25/22 11:52:19 AM,9.82,54.54,,,,,,
4166,10/25/22 12:02:19 PM,9.84,54.54,,,,,,
4167,10/25/22 12:12:19 PM,9.89,54.54,,,,,,
4168,10/25/22 12:22:19 PM,9.90,54.54,,,,,,
4169,10/25/22 12:32:19 PM,9.88,54.54,,,,,,
4170,10/25/22 12:42:19 PM,9.88,54.54,,,,,,
4171,10/25/22 12:52:19 PM,9.90,54.57,,,,,,
4172,10/25/22 01:02:19 PM,9.95,54.57,,,,,,
4173,10/25/22 01:12:19 PM,10.02,54.61,,,,,,
4174,10/25/22 01:22:19 PM,10.06,54.61,,,,,,
4175,10/25/22 01:32:19 PM,10.15,54.64,,,,,,
4176,10/25/22 01:42:19 PM,10.17,54.68,,,,,,
4177,10/25/22 01:52:19 PM,10.34,54.68,,,,,,
4178,10/25/22 02:02:19 PM,10.38,54.72,,,,,,
4179,10/25/22 02:12:19 PM,10.46,54.75,,,,,,
4180,10/25/22 02:22:19 PM,10.51,54.79,,,,,,
4181,10/25/22 02:32:19 PM,10.49,54.86,,,,,,
4182,10/25/22 02:42:19 PM,10.48,54.90,,,,,,
4183,10/25/22 02:52:19 PM,10.30,54.93,,,,,,
4184,10/25/22 03:02:19 PM,10.21,54.93,,,,,,
4185,10/25/22 03:12:19 PM,10.22,54.97,,,,,,
4186,10/25/22 03:22:19 PM,10.13,54.93,,,,,,
4187,10/25/22 03:32:19 PM,10.12,54.97,,,,,,
4188,10/25/22 03:42:19 PM,10.19,54.97,,,,,,
4189,10/25/22 03:52:19 PM,10.24,54.97,,,,,,
4190,10/25/22 04:02:19 PM,10.31,54.97,,,,,,
4191,10/25/22 04:12:19 PM,10.05,55.08,,,,,,
4192,10/25/22 04:22:19 PM,9.96,55.11,,,,,,
4193,10/25/22 04:32:19 PM,9.91,55.15,,,,,,
4194,10/25/22 04:42:19 PM,9.95,55.15,,,,,,
4195,10/25/22 04:52:19 PM,9.82,55.18,,,,,,
4196,10/25/22 05:02:19 PM,9.94,55.08,,,,,,
4197,10/25/22 05:12:19 PM,10.02,55.04,,,,,,
4198,10/25/22 05:22:19 PM,10.13,55.04,,,,,,
4199,10/25/22 05:32:19 PM,10.21,55.08,,,,,,
4200,10/25/22 05:42:19 PM,10.44,55.11,,,,,,
4201,10/25/22 05:52:19 PM,10.22,55.15,,,,,,
4202,10/25/22 06:02:19 PM,10.24,55.18,,,,,,
4203,10/25/22 06:12:19 PM,10.18,55.26,,,,,,
4204,10/25/22 06:22:19 PM,10.19,55.29,,,,,,
4205,10/25/22 06:32:19 PM,9.99,55.36,,,,,,
4206,10/25/22 06:42:19 PM,10.16,55.62,,,,,,
4207,10/25/22 06:52:19 PM,10.13,55.65,,,,,,
4208,10/25/22 07:02:19 PM,10.25,55.87,,,,,,
4209,10/25/22 07:12:19 PM,10.22,55.98,,,,,,
4210,10/25/22 07:22:19 PM,10.17,56.23,,,,,,
4211,10/25/22 07:32:19 PM,10.17,56.30,,,,,,
4212,10/25/22 07:42:19 PM,10.17,56.26,,,,,,
4213,10/25/22 07:52:19 PM,10.13,56.26,,,,,,
4214,10/25/22 08:02:19 PM,10.12,56.16,,,,,,
4215,10/25/22 08:12:19 PM,10.10,56.08,,,,,,
4216,10/25/22 08:22:19 PM,10.08,56.19,,,,,,
4217,10/25/22 08:32:19 PM,10.12,56.23,,,,,,
4218,10/25/22 08:42:19 PM,10.13,56.34,,,,,,
4219,10/25/22 08:52:19 PM,10.24,56.48,,,,,,
4220,10/25/22 09:02:19 PM,10.27,56.52,,,,,,
4221,10/25/22 09:12:19 PM,10.29,56.55,,,,,,
4222,10/25/22 09:22:19 PM,10.29,56.55,,,,,,
4223,10/25/22 09:32:19 PM,10.32,56.59,,,,,,
4224,10/25/22 09:42:19 PM,10.34,56.55,,,,,,
4225,10/25/22 09:52:19 PM,10.30,56.59,,,,,,
4226,10/25/22 10:02:19 PM,10.38,56.66,,,,,,
4227,10/25/22 10:12:19 PM,10.34,56.70,,,,,,
4228,10/25/22 10:22:19 PM,10.31,56.62,,,,,,
4229,10/25/22 10:32:19 PM,10.34,56.70,,,,,,
4230,10/25/22 10:42:19 PM,10.30,56.70,,,,,,
4231,10/25/22 10:52:19 PM,10.34,56.62,,,,,,
4232,10/25/22 11:02:19 PM,10.28,56.70,,,,,,
4233,10/25/22 11:12:19 PM,10.27,56.70,,,,,,
4234,10/25/22 11:22:19 PM,10.23,56.73,,,,,,
4235,10/25/22 11:32:19 PM,10.29,56.66,,,,,,
4236,10/25/22 11:42:19 PM,10.23,56.70,,,,,,
4237,10/25/22 11:52:19 PM,10.22,56.66,,,,,,
4238,10/26/22 12:02:19 AM,10.23,56.70,,,,,,
4239,10/26/22 12:12:19 AM,10.23,56.70,,,,,,
4240,10/26/22 12:22:19 AM,10.18,56.70,,,,,,
4241,10/26/22 12:32:19 AM,10.17,56.66,,,,,,
4242,10/26/22 12:42:19 AM,10.19,56.70,,,,,,
4243,10/26/22 12:52:19 AM,10.07,56.70,,,,,,
4244,10/26/22 01:02:19 AM,10.23,56.70,,,,,,
4245,10/26/22 01:12:19 AM,10.12,56.62,,,,,,
4246,10/26/22 01:22:19 AM,10.10,56.62,,,,,,
4247,10/26/22 01:32:19 AM,10.07,56.48,,,,,,
4248,10/26/22 01:42:19 AM,9.81,56.34,,,,,,
4249,10/26/22 01:52:19 AM,9.64,56.26,,,,,,
4250,10/26/22 02:02:19 AM,9.58,56.16,,,,,,
4251,10/26/22 02:12:19 AM,9.56,56.05,,,,,,
4252,10/26/22 02:22:19 AM,9.56,55.98,,,,,,
4253,10/26/22 02:32:19 AM,9.82,55.94,,,,,,
4254,10/26/22 02:42:19 AM,9.83,55.87,,,,,,
4255,10/26/22 02:52:19 AM,9.82,55.83,,,,,,
4256,10/26/22 03:02:19 AM,9.84,55.80,,,,,,
4257,10/26/22 03:12:19 AM,9.87,55.80,,,,,,
4258,10/26/22 03:22:19 AM,9.84,55.83,,,,,,
4259,10/26/22 03:32:19 AM,9.87,55.87,,,,,,
4260,10/26/22 03:42:19 AM,9.86,55.80,,,,,,
4261,10/26/22 03:52:19 AM,9.84,55.90,,,,,,
4262,10/26/22 04:02:19 AM,9.83,55.90,,,,,,
4263,10/26/22 04:12:19 AM,9.84,55.94,,,,,,
4264,10/26/22 04:22:19 AM,9.81,55.83,,,,,,
4265,10/26/22 04:32:19 AM,9.61,56.01,,,,,,
4266,10/26/22 04:42:19 AM,9.54,55.98,,,,,,
4267,10/26/22 04:52:19 AM,9.62,55.94,,,,,,
4268,10/26/22 05:02:19 AM,9.65,55.90,,,,,,
4269,10/26/22 05:12:19 AM,9.64,55.90,,,,,,
4270,10/26/22 05:22:19 AM,9.67,55.87,,,,,,
4271,10/26/22 05:32:19 AM,9.51,55.94,,,,,,
4272,10/26/22 05:42:19 AM,9.66,55.98,,,,,,
4273,10/26/22 05:52:19 AM,9.47,55.98,,,,,,
4274,10/26/22 06:02:19 AM,9.55,56.05,,,,,,
4275,10/26/22 06:12:19 AM,9.28,55.90,,,,,,
4276,10/26/22 06:22:19 AM,9.26,55.94,,,,,,
4277,10/26/22 06:32:19 AM,9.36,56.05,,,,,,
4278,10/26/22 06:42:19 AM,9.26,56.08,,,,,,
4279,10/26/22 06:52:19 AM,9.40,56.05,,,,,,
4280,10/26/22 07:02:19 AM,9.54,55.98,,,,,,
4281,10/26/22 07:12:19 AM,9.62,55.98,,,,,,
4282,10/26/22 07:22:19 AM,9.64,55.98,,,,,,
4283,10/26/22 07:32:19 AM,9.59,55.90,,,,,,
4284,10/26/22 07:42:19 AM,9.57,55.87,,,,,,
4285,10/26/22 07:52:19 AM,9.61,55.83,,,,,,
4286,10/26/22 08:02:19 AM,9.57,55.80,,,,,,
4287,10/26/22 08:12:19 AM,9.53,55.76,,,,,,
4288,10/26/22 08:22:19 AM,9.61,55.80,,,,,,
4289,10/26/22 08:32:19 AM,9.48,55.80,,,,,,
4290,10/26/22 08:42:19 AM,9.43,55.80,,,,,,
4291,10/26/22 08:52:19 AM,9.34,55.80,,,,,,
4292,10/26/22 09:02:19 AM,9.30,55.80,,,,,,
4293,10/26/22 09:12:19 AM,9.33,55.83,,,,,,
4294,10/26/22 09:22:19 AM,9.33,55.83,,,,,,
4295,10/26/22 09:32:19 AM,9.45,55.87,,,,,,
4296,10/26/22 09:42:19 AM,9.49,55.87,,,,,,
4297,10/26/22 09:52:19 AM,9.61,55.90,,,,,,
4298,10/26/22 10:02:19 AM,9.82,55.98,,,,,,
4299,10/26/22 10:12:19 AM,9.78,55.98,,,,,,
4300,10/26/22 10:22:19 AM,9.75,55.94,,,,,,
4301,10/26/22 10:32:19 AM,9.76,56.01,,,,,,
4302,10/26/22 10:42:19 AM,9.89,56.01,,,,,,
4303,10/26/22 10:52:19 AM,9.84,55.94,,,,,,
4304,10/26/22 11:02:19 AM,9.86,55.90,,,,,,
4305,10/26/22 11:12:19 AM,9.87,55.90,,,,,,
4306,10/26/22 11:22:19 AM,9.88,55.90,,,,,,
4307,10/26/22 11:32:19 AM,9.94,55.90,,,,,,
4308,10/26/22 11:42:19 AM,9.85,55.90,,,,,,
4309,10/26/22 11:52:19 AM,9.36,55.87,,,,,,
4310,10/26/22 12:02:19 PM,9.32,55.87,,,,,,
4311,10/26/22 12:12:19 PM,9.07,55.87,,,,,,
4312,10/26/22 12:22:19 PM,9.13,55.87,,,,,,
4313,10/26/22 12:32:19 PM,9.58,55.87,,,,,,
4314,10/26/22 12:42:19 PM,9.82,55.90,,,,,,
4315,10/26/22 12:52:19 PM,9.85,55.98,,,,,,
4316,10/26/22 01:02:19 PM,10.01,56.01,,,,,,
4317,10/26/22 01:12:19 PM,10.24,56.05,,,,,,
4318,10/26/22 01:22:19 PM,10.19,56.12,,,,,,
4319,10/26/22 01:32:19 PM,9.90,56.05,,,,,,
4320,10/26/22 01:42:19 PM,9.86,56.08,,,,,,
4321,10/26/22 01:52:19 PM,10.16,56.16,,,,,,
4322,10/26/22 02:02:19 PM,10.10,56.26,,,,,,
4323,10/26/22 02:12:19 PM,10.17,56.41,,,,,,
4324,10/26/22 02:22:19 PM,10.14,56.52,,,,,,
4325,10/26/22 02:32:19 PM,10.24,56.48,,,,,,
4326,10/26/22 02:42:19 PM,10.34,56.37,,,,,,
4327,10/26/22 02:52:19 PM,10.42,56.41,,,,,,
4328,10/26/22 03:02:19 PM,10.21,56.44,,,,,,
4329,10/26/22 03:12:19 PM,10.33,56.59,,,,,,
4330,10/26/22 03:22:19 PM,10.45,56.62,,,,,,
4331,10/26/22 03:32:19 PM,10.66,56.70,,,,,,
4332,10/26/22 03:42:19 PM,10.68,56.80,,,,,,
4333,10/26/22 03:52:19 PM,10.81,56.84,,,,,,
4334,10/26/22 04:02:19 PM,10.59,56.91,,,,,,
4335,10/26/22 04:12:19 PM,10.82,56.88,,,,,,
4336,10/26/22 04:22:19 PM,10.86,56.88,,,,,,
4337,10/26/22 04:32:19 PM,10.95,56.80,,,,,,
4338,10/26/22 04:42:19 PM,10.67,56.77,,,,,,
4339,10/26/22 04:52:19 PM,10.43,56.73,,,,,,
4340,10/26/22 05:02:19 PM,10.36,56.73,,,,,,
4341,10/26/22 05:12:19 PM,10.26,56.70,,,,,,
4342,10/26/22 05:22:19 PM,10.37,56.70,,,,,,
4343,10/26/22 05:32:19 PM,10.40,56.70,,,,,,
4344,10/26/22 05:42:19 PM,10.35,56.73,,,,,,
4345,10/26/22 05:52:19 PM,10.57,56.73,,,,,,
4346,10/26/22 06:02:19 PM,11.06,56.80,,,,,,
4347,10/26/22 06:12:19 PM,11.16,56.88,,,,,,
4348,10/26/22 06:22:19 PM,10.72,56.98,,,,,,
4349,10/26/22 06:32:19 PM,11.09,56.91,,,,,,
4350,10/26/22 06:42:19 PM,11.23,56.80,,,,,,
4351,10/26/22 06:52:19 PM,11.06,56.84,,,,,,
4352,10/26/22 07:02:19 PM,11.43,56.91,,,,,,
4353,10/26/22 07:12:19 PM,11.16,56.98,,,,,,
4354,10/26/22 07:22:19 PM,11.23,56.95,,,,,,
4355,10/26/22 07:32:19 PM,10.96,57.31,,,,,,
4356,10/26/22 07:42:19 PM,11.09,57.38,,,,,,
4357,10/26/22 07:52:19 PM,10.86,57.45,,,,,,
4358,10/26/22 08:02:19 PM,10.82,57.27,,,,,,
4359,10/26/22 08:12:19 PM,10.59,57.20,,,,,,
4360,10/26/22 08:22:19 PM,10.61,57.16,,,,,,
4361,10/26/22 08:32:19 PM,10.53,57.06,,,,,,
4362,10/26/22 08:42:19 PM,10.82,56.91,,,,,,
4363,10/26/22 08:52:19 PM,10.42,56.66,,,,,,
4364,10/26/22 09:02:19 PM,10.09,56.55,,,,,,
4365,10/26/22 09:12:19 PM,9.96,56.41,,,,,,
4366,10/26/22 09:22:19 PM,10.00,56.41,,,,,,
4367,10/26/22 09:32:19 PM,10.13,56.41,,,,,,
4368,10/26/22 09:42:19 PM,10.05,56.44,,,,,,
4369,10/26/22 09:52:19 PM,10.10,56.44,,,,,,
4370,10/26/22 10:02:19 PM,10.60,56.59,,,,,,
4371,10/26/22 10:12:19 PM,10.61,56.77,,,,,,
4372,10/26/22 10:22:19 PM,10.67,56.77,,,,,,
4373,10/26/22 10:32:19 PM,10.23,56.66,,,,,,
4374,10/26/22 10:42:19 PM,9.92,56.48,,,,,,
4375,10/26/22 10:52:19 PM,10.21,56.48,,,,,,
4376,10/26/22 11:02:19 PM,10.18,56.59,,,,,,
4377,10/26/22 11:12:19 PM,9.84,56.48,,,,,,
4378,10/26/22 11:22:19 PM,9.95,56.52,,,,,,
4379,10/26/22 11:32:19 PM,9.92,56.44,,,,,,
4380,10/26/22 11:42:19 PM,9.62,56.34,,,,,,
4381,10/26/22 11:52:19 PM,9.64,56.37,,,,,,
4382,10/27/22 12:02:19 AM,9.97,56.48,,,,,,
4383,10/27/22 12:12:19 AM,9.95,56.59,,,,,,
4384,10/27/22 12:22:19 AM,9.94,56.66,,,,,,
4385,10/27/22 12:32:19 AM,9.91,56.70,,,,,,
4386,10/27/22 12:42:19 AM,10.09,56.77,,,,,,
4387,10/27/22 12:52:19 AM,9.86,56.84,,,,,,
4388,10/27/22 01:02:19 AM,10.01,56.91,,,,,,
4389,10/27/22 01:12:19 AM,9.90,56.98,,,,,,
4390,10/27/22 01:22:19 AM,9.92,57.06,,,,,,
4391,10/27/22 01:32:19 AM,9.57,57.27,,,,,,
4392,10/27/22 01:42:19 AM,9.48,57.42,,,,,,
4393,10/27/22 01:52:19 AM,9.71,57.74,,,,,,
4394,10/27/22 02:02:19 AM,9.62,57.88,,,,,,
4395,10/27/22 02:12:19 AM,9.82,58.21,,,,,,
4396,10/27/22 02:22:19 AM,9.73,58.39,,,,,,
4397,10/27/22 02:32:19 AM,9.70,58.28,,,,,,
4398,10/27/22 02:42:19 AM,9.61,58.28,,,,,,
4399,10/27/22 02:52:19 AM,9.69,58.17,,,,,,
4400,10/27/22 03:02:19 AM,9.07,57.99,,,,,,
4401,10/27/22 03:12:19 AM,9.24,57.60,,,,,,
4402,10/27/22 03:22:19 AM,9.29,57.74,,,,,,
4403,10/27/22 03:32:19 AM,9.35,57.70,,,,,,
4404,10/27/22 03:42:19 AM,9.48,57.81,,,,,,
4405,10/27/22 03:52:19 AM,9.59,57.74,,,,,,
4406,10/27/22 04:02:19 AM,9.58,57.78,,,,,,
4407,10/27/22 04:12:19 AM,9.58,57.85,,,,,,
4408,10/27/22 04:22:19 AM,9.63,57.92,,,,,,
4409,10/27/22 04:32:19 AM,9.75,57.96,,,,,,
4410,10/27/22 04:42:19 AM,9.35,57.88,,,,,,
4411,10/27/22 04:52:19 AM,9.32,57.96,,,,,,
4412,10/27/22 05:02:19 AM,9.29,57.96,,,,,,
4413,10/27/22 05:12:19 AM,9.56,58.03,,,,,,
4414,10/27/22 05:22:19 AM,9.63,58.10,,,,,,
4415,10/27/22 05:32:19 AM,9.94,58.17,,,,,,
4416,10/27/22 05:42:19 AM,10.03,58.21,,,,,,
4417,10/27/22 05:52:19 AM,10.12,58.21,,,,,,
4418,10/27/22 06:02:19 AM,10.21,58.17,,,,,,
4419,10/27/22 06:12:19 AM,10.12,58.14,,,,,,
4420,10/27/22 06:22:19 AM,10.07,58.10,,,,,,
4421,10/27/22 06:32:19 AM,10.07,58.14,,,,,,
4422,10/27/22 06:42:19 AM,10.14,58.14,,,,,,
4423,10/27/22 06:52:19 AM,10.10,58.14,,,,,,
4424,10/27/22 07:02:19 AM,10.04,58.10,,,,,,
4425,10/27/22 07:12:19 AM,10.08,58.06,,,,,,
4426,10/27/22 07:22:19 AM,10.05,58.03,,,,,,
4427,10/27/22 07:32:19 AM,10.03,57.99,,,,,,
4428,10/27/22 07:42:19 AM,10.00,57.96,,,,,,
4429,10/27/22 07:52:19 AM,9.93,57.92,,,,,,
4430,10/27/22 08:02:19 AM,9.96,57.92,,,,,,
4431,10/27/22 08:12:19 AM,10.01,57.88,,,,,,
4432,10/27/22 08:22:19 AM,9.89,57.85,,,,,,
4433,10/27/22 08:32:19 AM,9.84,57.81,,,,,,
4434,10/27/22 08:42:19 AM,9.90,57.81,,,,,,
4435,10/27/22 08:52:19 AM,9.72,57.74,,,,,,
4436,10/27/22 09:02:19 AM,9.76,57.70,,,,,,
4437,10/27/22 09:12:19 AM,9.77,57.67,,,,,,
4438,10/27/22 09:22:19 AM,9.79,57.63,,,,,,
4439,10/27/22 09:32:19 AM,9.81,57.63,,,,,,
4440,10/27/22 09:42:19 AM,9.85,57.63,,,,,,
4441,10/27/22 09:52:19 AM,9.89,57.63,,,,,,
4442,10/27/22 10:02:19 AM,9.90,57.63,,,,,,
4443,10/27/22 10:12:19 AM,10.02,57.67,,,,,,
4444,10/27/22 10:22:19 AM,9.99,57.67,,,,,,
4445,10/27/22 10:32:19 AM,9.95,57.67,,,,,,
4446,10/27/22 10:42:19 AM,10.03,57.70,,,,,,
4447,10/27/22 10:52:19 AM,10.10,57.74,,,,,,
4448,10/27/22 11:02:19 AM,10.16,57.78,,,,,,
4449,10/27/22 11:12:19 AM,10.19,57.78,,,,,,
4450,10/27/22 11:22:19 AM,10.20,57.81,,,,,,
4451,10/27/22 11:32:19 AM,10.24,57.81,,,,,,
4452,10/27/22 11:42:19 AM,10.30,57.81,,,,,,
4453,10/27/22 11:52:19 AM,10.30,57.85,,,,,,
4454,10/27/22 12:02:19 PM,10.31,57.88,,,,,,
4455,10/27/22 12:12:19 PM,10.34,57.92,,,,,,
4456,10/27/22 12:22:19 PM,10.42,57.96,,,,,,
4457,10/27/22 12:32:19 PM,10.47,57.99,,,,,,
4458,10/27/22 12:42:19 PM,10.44,58.03,,,,,,
4459,10/27/22 12:52:19 PM,10.47,58.10,,,,,,
4460,10/27/22 01:02:19 PM,10.57,58.10,,,,,,
4461,10/27/22 01:12:19 PM,10.60,58.14,,,,,,
4462,10/27/22 01:22:19 PM,10.55,58.14,,,,,,
4463,10/27/22 01:32:19 PM,10.59,58.17,,,,,,
4464,10/27/22 01:42:19 PM,10.61,58.21,,,,,,
4465,10/27/22 01:52:19 PM,10.57,58.21,,,,,,
4466,10/27/22 02:02:19 PM,10.63,58.28,,,,,,
4467,10/27/22 02:12:19 PM,10.69,58.35,,,,,,
4468,10/27/22 02:22:19 PM,10.72,58.35,,,,,,
4469,10/27/22 02:32:19 PM,10.74,58.35,,,,,,
4470,10/27/22 02:42:19 PM,10.60,58.28,,,,,,
4471,10/27/22 02:52:19 PM,10.74,58.32,,,,,,
4472,10/27/22 03:02:19 PM,10.72,58.32,,,,,,
4473,10/27/22 03:12:19 PM,10.79,58.35,,,,,,
4474,10/27/22 03:22:19 PM,10.79,58.28,,,,,,
4475,10/27/22 03:32:19 PM,10.79,58.21,,,,,,
4476,10/27/22 03:42:19 PM,10.68,58.17,,,,,,
4477,10/27/22 03:52:19 PM,10.42,57.96,,,,,,
4478,10/27/22 04:02:19 PM,10.44,57.78,,,,,,
4479,10/27/22 04:12:19 PM,10.24,57.63,,,,,,
4480,10/27/22 04:22:19 PM,10.31,57.60,,,,,,
4481,10/27/22 04:32:19 PM,10.26,57.45,,,,,,
4482,10/27/22 04:42:19 PM,10.24,57.34,,,,,,
4483,10/27/22 04:52:19 PM,10.18,57.16,,,,,,
4484,10/27/22 05:02:19 PM,10.09,57.06,,,,,,
4485,10/27/22 05:12:19 PM,9.92,56.91,,,,,,
4486,10/27/22 05:22:19 PM,9.94,56.84,,,,,,
4487,10/27/22 05:32:19 PM,9.94,56.77,,,,,,
4488,10/27/22 05:42:19 PM,9.96,56.73,,,,,,
4489,10/27/22 05:52:19 PM,10.01,56.70,,,,,,
4490,10/27/22 06:02:19 PM,9.88,56.70,,,,,,
4491,10/27/22 06:12:19 PM,10.09,56.70,,,,,,
4492,10/27/22 06:22:19 PM,9.96,56.66,,,,,,
4493,10/27/22 06:32:19 PM,9.95,56.66,,,,,,
4494,10/27/22 06:42:19 PM,10.03,56.66,,,,,,
4495,10/27/22 06:52:19 PM,10.04,56.70,,,,,,
4496,10/27/22 07:02:19 PM,9.99,56.62,,,,,,
4497,10/27/22 07:12:19 PM,10.08,56.59,,,,,,
4498,10/27/22 07:22:19 PM,10.04,56.62,,,,,,
4499,10/27/22 07:32:19 PM,9.95,56.66,,,,,,
4500,10/27/22 07:42:19 PM,9.93,56.70,,,,,,
4501,10/27/22 07:52:19 PM,9.91,56.73,,,,,,
4502,10/27/22 08:02:19 PM,9.92,56.73,,,,,,
4503,10/27/22 08:12:19 PM,9.97,56.77,,,,,,
4504,10/27/22 08:22:19 PM,9.82,56.73,,,,,,
4505,10/27/22 08:32:19 PM,9.80,56.73,,,,,,
4506,10/27/22 08:42:19 PM,9.87,56.73,,,,,,
4507,10/27/22 08:52:19 PM,9.75,56.73,,,,,,
4508,10/27/22 09:02:19 PM,9.82,56.73,,,,,,
4509,10/27/22 09:12:19 PM,9.82,56.70,,,,,,
4510,10/27/22 09:22:19 PM,9.70,56.70,,,,,,
4511,10/27/22 09:32:19 PM,9.84,56.70,,,,,,
4512,10/27/22 09:42:19 PM,9.79,56.70,,,,,,
4513,10/27/22 09:52:19 PM,9.85,56.70,,,,,,
4514,10/27/22 10:02:19 PM,9.87,56.70,,,,,,
4515,10/27/22 10:12:19 PM,9.92,56.70,,,,,,
4516,10/27/22 10:22:19 PM,9.89,56.66,,,,,,
4517,10/27/22 10:32:19 PM,9.73,56.62,,,,,,
4518,10/27/22 10:42:19 PM,9.78,56.59,,,,,,
4519,10/27/22 10:52:19 PM,9.80,56.55,,,,,,
4520,10/27/22 11:02:19 PM,9.83,56.52,,,,,,
4521,10/27/22 11:12:19 PM,9.79,56.48,,,,,,
4522,10/27/22 11:22:19 PM,9.70,56.44,,,,,,
4523,10/27/22 11:32:19 PM,9.62,56.37,,,,,,
4524,10/27/22 11:42:19 PM,9.67,56.34,,,,,,
4525,10/27/22 11:52:19 PM,9.59,56.30,,,,,,
4526,10/28/22 12:02:19 AM,9.59,56.26,,,,,,
4527,10/28/22 12:12:19 AM,9.73,56.26,,,,,,
4528,10/28/22 12:22:19 AM,9.63,56.23,,,,,,
4529,10/28/22 12:32:19 AM,9.62,56.19,,,,,,
4530,10/28/22 12:42:19 AM,9.64,56.19,,,,,,
4531,10/28/22 12:52:19 AM,9.63,56.16,,,,,,
4532,10/28/22 01:02:19 AM,9.57,56.08,,,,,,
4533,10/28/22 01:12:19 AM,9.66,56.08,,,,,,
4534,10/28/22 01:22:19 AM,9.57,56.05,,,,,,
4535,10/28/22 01:32:19 AM,9.57,56.01,,,,,,
4536,10/28/22 01:42:19 AM,9.57,55.98,,,,,,
4537,10/28/22 01:52:19 AM,9.55,55.94,,,,,,
4538,10/28/22 02:02:19 AM,9.51,55.87,,,,,,
4539,10/28/22 02:12:19 AM,9.58,55.80,,,,,,
4540,10/28/22 02:22:19 AM,9.47,55.72,,,,,,
4541,10/28/22 02:32:19 AM,9.45,55.69,,,,,,
4542,10/28/22 02:42:19 AM,9.41,55.62,,,,,,
4543,10/28/22 02:52:19 AM,9.43,55.54,,,,,,
4544,10/28/22 03:02:19 AM,9.43,55.47,,,,,,
4545,10/28/22 03:12:19 AM,9.49,55.40,,,,,,
4546,10/28/22 03:22:19 AM,9.43,55.36,,,,,,
4547,10/28/22 03:32:19 AM,9.39,55.29,,,,,,
4548,10/28/22 03:42:19 AM,9.30,55.22,,,,,,
4549,10/28/22 03:52:19 AM,9.32,55.11,,,,,,
4550,10/28/22 04:02:19 AM,9.34,55.08,,,,,,
4551,10/28/22 04:12:19 AM,9.38,55.04,,,,,,
4552,10/28/22 04:22:19 AM,9.33,54.97,,,,,,
4553,10/28/22 04:32:19 AM,9.34,54.93,,,,,,
4554,10/28/22 04:42:19 AM,9.27,54.86,,,,,,
4555,10/28/22 04:52:19 AM,9.20,54.75,,,,,,
4556,10/28/22 05:02:19 AM,9.28,54.68,,,,,,
4557,10/28/22 05:12:19 AM,9.32,54.61,,,,,,
4558,10/28/22 05:22:19 AM,9.33,54.54,,,,,,
4559,10/28/22 05:32:19 AM,9.33,54.46,,,,,,
4560,10/28/22 05:42:19 AM,9.26,54.39,,,,,,
4561,10/28/22 05:52:19 AM,9.22,54.39,,,,,,
4562,10/28/22 06:02:19 AM,9.27,54.32,,,,,,
4563,10/28/22 06:12:19 AM,9.10,54.28,,,,,,
4564,10/28/22 06:22:19 AM,9.09,54.21,,,,,,
4565,10/28/22 06:32:19 AM,9.10,54.21,,,,,,
4566,10/28/22 06:42:19 AM,9.06,54.18,,,,,,
4567,10/28/22 06:52:19 AM,9.09,54.14,,,,,,
4568,10/28/22 07:02:19 AM,8.94,54.10,,,,,,
4569,10/28/22 07:12:19 AM,9.03,54.07,,,,,,
4570,10/28/22 07:22:19 AM,8.92,54.07,,,,,,
4571,10/28/22 07:32:19 AM,9.12,54.00,,,,,,
4572,10/28/22 07:42:19 AM,9.23,54.10,,,,,,
4573,10/28/22 07:52:19 AM,9.24,54.10,,,,,,
4574,10/28/22 08:02:19 AM,9.23,54.03,,,,,,
