"Plot Title: Start 9-3-23"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
944,09/10/23 12:43:15 AM,6.75,80.31,,,,
945,09/10/23 12:53:15 AM,7.44,80.42,,,,
946,09/10/23 01:03:15 AM,7.38,80.42,,,,
947,09/10/23 01:13:15 AM,7.46,80.38,,,,
948,09/10/23 01:23:15 AM,7.42,80.35,,,,
949,09/10/23 01:33:15 AM,7.43,80.31,,,,
950,09/10/23 01:43:15 AM,7.32,80.28,,,,
951,09/10/23 01:53:15 AM,7.51,80.24,,,,
952,09/10/23 02:03:15 AM,7.42,80.24,,,,
953,09/10/23 02:13:15 AM,7.36,80.20,,,,
954,09/10/23 02:23:15 AM,7.18,80.17,,,,
955,09/10/23 02:33:15 AM,7.32,80.13,,,,
956,09/10/23 02:43:15 AM,7.43,80.13,,,,
957,09/10/23 02:53:15 AM,7.39,80.13,,,,
958,09/10/23 03:03:15 AM,7.32,80.10,,,,
959,09/10/23 03:13:15 AM,7.35,80.06,,,,
960,09/10/23 03:23:15 AM,7.32,80.06,,,,
961,09/10/23 03:33:15 AM,7.16,80.02,,,,
962,09/10/23 03:43:15 AM,7.18,80.02,,,,
963,09/10/23 03:53:15 AM,7.15,79.99,,,,
964,09/10/23 04:03:15 AM,7.10,79.99,,,,
965,09/10/23 04:13:15 AM,7.00,79.95,,,,
966,09/10/23 04:23:15 AM,7.04,79.92,,,,
967,09/10/23 04:33:15 AM,7.17,79.88,,,,
968,09/10/23 04:43:15 AM,7.26,79.84,,,,
969,09/10/23 04:53:15 AM,7.21,79.77,,,,
970,09/10/23 05:03:15 AM,7.05,79.74,,,,
971,09/10/23 05:13:15 AM,7.01,79.70,,,,
972,09/10/23 05:23:15 AM,6.87,79.66,,,,
973,09/10/23 05:33:15 AM,6.77,79.63,,,,
974,09/10/23 05:43:15 AM,6.67,79.63,,,,
975,09/10/23 05:53:15 AM,6.70,79.59,,,,
976,09/10/23 06:03:15 AM,6.75,79.56,,,,
977,09/10/23 06:13:15 AM,6.71,79.56,,,,
978,09/10/23 06:23:15 AM,6.56,79.52,,,,
979,09/10/23 06:33:15 AM,6.65,79.52,,,,
980,09/10/23 06:43:15 AM,6.50,79.48,,,,
981,09/10/23 06:53:15 AM,6.47,79.48,,,,
982,09/10/23 07:03:15 AM,6.49,79.45,,,,
983,09/10/23 07:13:15 AM,6.36,79.41,,,,
984,09/10/23 07:23:15 AM,6.48,79.41,,,,
985,09/10/23 07:33:15 AM,6.33,79.38,,,,
986,09/10/23 07:43:15 AM,6.50,79.38,,,,
987,09/10/23 07:53:15 AM,6.39,79.38,,,,
988,09/10/23 08:03:15 AM,6.52,79.38,,,,
989,09/10/23 08:13:15 AM,6.43,79.34,,,,
990,09/10/23 08:23:15 AM,6.47,79.30,,,,
991,09/10/23 08:33:15 AM,6.46,79.30,,,,
992,09/10/23 08:43:15 AM,6.51,79.30,,,,
993,09/10/23 08:53:15 AM,6.44,79.30,,,,
994,09/10/23 09:03:15 AM,6.48,79.27,,,,
995,09/10/23 09:13:15 AM,6.46,79.27,,,,
996,09/10/23 09:23:15 AM,6.46,79.27,,,,
997,09/10/23 09:33:15 AM,6.32,79.27,,,,
998,09/10/23 09:43:15 AM,6.46,79.27,,,,
999,09/10/23 09:53:15 AM,6.40,79.23,,,,
1000,09/10/23 10:03:15 AM,6.46,79.23,,,,
1001,09/10/23 10:13:15 AM,6.49,79.20,,,,
1002,09/10/23 10:23:15 AM,6.51,79.16,,,,
1003,09/10/23 10:33:15 AM,6.56,79.16,,,,
1004,09/10/23 10:43:15 AM,5.73,79.16,,,,
1005,09/10/23 10:53:15 AM,6.12,79.12,,,,
1006,09/10/23 11:03:15 AM,6.48,79.16,,,,
1007,09/10/23 11:13:15 AM,6.35,79.12,,,,
1008,09/10/23 11:23:15 AM,6.32,79.09,,,,
1009,09/10/23 11:33:15 AM,6.18,79.09,,,,
1010,09/10/23 11:43:15 AM,5.94,79.09,,,,
1011,09/10/23 11:53:15 AM,5.86,79.09,,,,
1012,09/10/23 12:03:15 PM,5.57,79.09,,,,
1013,09/10/23 12:13:15 PM,4.87,79.09,,,,
1014,09/10/23 12:23:15 PM,5.02,79.09,,,,
1015,09/10/23 12:33:15 PM,4.61,79.09,,,,
1016,09/10/23 12:43:15 PM,4.52,79.09,,,,
1017,09/10/23 12:53:15 PM,4.14,79.09,,,,
1018,09/10/23 01:03:15 PM,5.19,79.09,,,,
1019,09/10/23 01:13:15 PM,5.80,79.05,,,,
1020,09/10/23 01:23:15 PM,5.70,79.02,,,,
1021,09/10/23 01:33:15 PM,5.96,79.05,,,,
1022,09/10/23 01:43:15 PM,6.29,79.12,,,,
1023,09/10/23 01:53:15 PM,6.22,79.20,,,,
1024,09/10/23 02:03:15 PM,6.22,79.20,,,,
1025,09/10/23 02:13:15 PM,6.14,79.16,,,,
1026,09/10/23 02:23:15 PM,6.32,79.23,,,,
1027,09/10/23 02:33:15 PM,6.24,79.23,,,,
1028,09/10/23 02:43:15 PM,6.20,79.20,,,,
1029,09/10/23 02:53:15 PM,6.41,79.20,,,,
1030,09/10/23 03:03:15 PM,6.37,79.20,,,,
1031,09/10/23 03:13:15 PM,6.39,79.20,,,,
1032,09/10/23 03:23:15 PM,6.51,79.20,,,,
1033,09/10/23 03:33:15 PM,6.54,79.23,,,,
1034,09/10/23 03:43:15 PM,6.63,79.23,,,,
1035,09/10/23 03:53:15 PM,6.86,79.30,,,,
1036,09/10/23 04:03:15 PM,6.86,79.34,,,,
1037,09/10/23 04:13:15 PM,6.74,79.34,,,,
1038,09/10/23 04:23:15 PM,6.80,79.38,,,,
1039,09/10/23 04:33:15 PM,6.87,79.38,,,,
1040,09/10/23 04:43:15 PM,6.87,79.41,,,,
1041,09/10/23 04:53:15 PM,6.88,79.41,,,,
1042,09/10/23 05:03:15 PM,6.80,79.41,,,,
1043,09/10/23 05:13:15 PM,7.05,79.45,,,,
1044,09/10/23 05:23:15 PM,6.87,79.48,,,,
1045,09/10/23 05:33:15 PM,6.88,79.45,,,,
1046,09/10/23 05:43:15 PM,5.76,79.38,,,,
1047,09/10/23 05:53:15 PM,5.88,79.30,,,,
1048,09/10/23 06:03:15 PM,5.85,79.30,,,,
1049,09/10/23 06:13:15 PM,6.19,79.30,,,,
1050,09/10/23 06:23:15 PM,5.73,79.30,,,,
1051,09/10/23 06:33:15 PM,6.35,79.30,,,,
1052,09/10/23 06:43:15 PM,6.22,79.30,,,,
1053,09/10/23 06:53:15 PM,6.47,79.30,,,,
1054,09/10/23 07:03:15 PM,6.22,79.34,,,,
1055,09/10/23 07:13:15 PM,6.51,79.34,,,,
1056,09/10/23 07:23:15 PM,6.71,79.38,,,,
1057,09/10/23 07:33:15 PM,6.18,79.34,,,,
1058,09/10/23 07:43:15 PM,6.14,79.34,,,,
1059,09/10/23 07:53:15 PM,6.59,79.34,,,,
1060,09/10/23 08:03:15 PM,6.58,79.34,,,,
1061,09/10/23 08:13:15 PM,6.32,79.34,,,,
1062,09/10/23 08:23:15 PM,6.41,79.30,,,,
1063,09/10/23 08:33:15 PM,6.24,79.27,,,,
1064,09/10/23 08:43:15 PM,6.74,79.27,,,,
1065,09/10/23 08:53:15 PM,6.51,79.27,,,,
1066,09/10/23 09:03:15 PM,6.52,79.23,,,,
1067,09/10/23 09:13:15 PM,6.54,79.23,,,,
1068,09/10/23 09:23:15 PM,6.51,79.20,,,,
1069,09/10/23 09:33:15 PM,6.35,79.20,,,,
1070,09/10/23 09:43:15 PM,6.36,79.16,,,,
1071,09/10/23 09:53:15 PM,6.24,79.16,,,,
1072,09/10/23 10:03:15 PM,6.16,79.12,,,,
1073,09/10/23 10:13:15 PM,6.29,79.12,,,,
1074,09/10/23 10:23:15 PM,6.17,79.09,,,,
1075,09/10/23 10:33:15 PM,6.27,79.09,,,,
1076,09/10/23 10:43:15 PM,6.20,79.05,,,,
1077,09/10/23 10:53:15 PM,6.13,79.05,,,,
1078,09/10/23 11:03:15 PM,6.04,79.02,,,,
1079,09/10/23 11:13:15 PM,6.08,79.02,,,,
1080,09/10/23 11:23:15 PM,6.13,78.98,,,,
1081,09/10/23 11:33:15 PM,5.82,78.94,,,,
1082,09/10/23 11:43:15 PM,5.86,78.94,,,,
1083,09/10/23 11:53:15 PM,5.97,78.91,,,,
1084,09/11/23 12:03:15 AM,5.88,78.91,,,,
1085,09/11/23 12:13:15 AM,5.91,78.87,,,,
1086,09/11/23 12:23:15 AM,5.58,78.84,,,,
1087,09/11/23 12:33:15 AM,5.62,78.84,,,,
1088,09/11/23 12:43:15 AM,5.72,78.80,,,,
1089,09/11/23 12:53:15 AM,5.66,78.80,,,,
1090,09/11/23 01:03:15 AM,5.56,78.76,,,,
1091,09/11/23 01:13:15 AM,5.74,78.76,,,,
1092,09/11/23 01:23:15 AM,5.58,78.73,,,,
1093,09/11/23 01:33:15 AM,5.59,78.73,,,,
1094,09/11/23 01:43:15 AM,5.47,78.73,,,,
1095,09/11/23 01:53:15 AM,5.59,78.69,,,,
1096,09/11/23 02:03:15 AM,5.53,78.66,,,,
1097,09/11/23 02:13:15 AM,5.49,78.66,,,,
1098,09/11/23 02:23:15 AM,5.47,78.62,,,,
1099,09/11/23 02:33:15 AM,5.43,78.62,,,,
1100,09/11/23 02:43:15 AM,5.41,78.62,,,,
1101,09/11/23 02:53:15 AM,5.33,78.58,,,,
1102,09/11/23 03:03:15 AM,5.38,78.58,,,,
1103,09/11/23 03:13:15 AM,5.24,78.58,,,,
1104,09/11/23 03:23:15 AM,5.28,78.55,,,,
1105,09/11/23 03:33:15 AM,5.18,78.55,,,,
1106,09/11/23 03:43:15 AM,5.32,78.51,,,,
1107,09/11/23 03:53:15 AM,5.27,78.51,,,,
1108,09/11/23 04:03:15 AM,5.24,78.48,,,,
1109,09/11/23 04:13:15 AM,5.22,78.48,,,,
1110,09/11/23 04:23:15 AM,5.24,78.44,,,,
1111,09/11/23 04:33:15 AM,5.15,78.44,,,,
1112,09/11/23 04:43:15 AM,5.21,78.40,,,,
1113,09/11/23 04:53:15 AM,5.21,78.40,,,,
1114,09/11/23 05:03:15 AM,5.17,78.37,,,,
1115,09/11/23 05:13:15 AM,5.11,78.37,,,,
1116,09/11/23 05:23:15 AM,5.17,78.33,,,,
1117,09/11/23 05:33:15 AM,5.22,78.30,,,,
1118,09/11/23 05:43:15 AM,5.17,78.30,,,,
1119,09/11/23 05:53:15 AM,5.18,78.30,,,,
1120,09/11/23 06:03:15 AM,5.15,78.30,,,,
1121,09/11/23 06:13:15 AM,5.18,78.26,,,,
1122,09/11/23 06:23:15 AM,5.14,78.26,,,,
1123,09/11/23 06:33:15 AM,5.15,78.22,,,,
1124,09/11/23 06:43:15 AM,5.13,78.22,,,,
1125,09/11/23 06:53:15 AM,5.10,78.19,,,,
1126,09/11/23 07:03:15 AM,4.87,78.15,,,,
1127,09/11/23 07:13:15 AM,4.90,78.12,,,,
1128,09/11/23 07:23:15 AM,4.91,78.12,,,,
1129,09/11/23 07:33:15 AM,4.73,78.12,,,,
1130,09/11/23 07:43:15 AM,4.42,78.08,,,,
1131,09/11/23 07:53:15 AM,4.61,78.08,,,,
1132,09/11/23 08:03:15 AM,4.59,78.08,,,,
1133,09/11/23 08:13:15 AM,4.63,78.04,,,,
1134,09/11/23 08:23:15 AM,4.36,78.04,,,,
1135,09/11/23 08:33:15 AM,4.92,78.04,,,,
1136,09/11/23 08:43:15 AM,5.06,78.04,,,,
1137,09/11/23 08:53:15 AM,4.88,78.04,,,,
1138,09/11/23 09:03:15 AM,5.13,78.04,,,,
1139,09/11/23 09:13:15 AM,5.12,78.04,,,,
1140,09/11/23 09:23:15 AM,5.17,78.04,,,,
1141,09/11/23 09:33:15 AM,5.07,78.04,,,,
1142,09/11/23 09:43:15 AM,5.20,78.08,,,,
1143,09/11/23 09:53:15 AM,4.91,78.12,,,,
1144,09/11/23 10:03:15 AM,4.80,78.04,,,,
1145,09/11/23 10:13:15 AM,5.04,78.04,,,,
1146,09/11/23 10:23:15 AM,5.09,78.08,,,,
1147,09/11/23 10:33:15 AM,5.21,78.12,,,,
1148,09/11/23 10:43:15 AM,4.69,78.15,,,,
1149,09/11/23 10:53:15 AM,4.49,78.15,,,,
1150,09/11/23 11:03:15 AM,4.46,78.15,,,,
1151,09/11/23 11:13:15 AM,4.72,78.19,,,,
1152,09/11/23 11:23:15 AM,4.75,78.15,,,,
1153,09/11/23 11:33:15 AM,4.76,78.19,,,,
1154,09/11/23 11:43:15 AM,4.81,78.22,,,,
1155,09/11/23 11:53:15 AM,5.09,78.22,,,,
1156,09/11/23 12:03:15 PM,4.79,78.22,,,,
1157,09/11/23 12:13:15 PM,4.75,78.22,,,,
1158,09/11/23 12:23:15 PM,5.26,78.30,,,,
1159,09/11/23 12:33:15 PM,5.29,78.33,,,,
1160,09/11/23 12:43:15 PM,5.93,78.55,,,,
1161,09/11/23 12:53:15 PM,5.81,78.73,,,,
1162,09/11/23 01:03:15 PM,5.78,78.84,,,,
1163,09/11/23 01:13:15 PM,5.70,78.98,,,,
1164,09/11/23 01:23:15 PM,5.71,79.02,,,,
1165,09/11/23 01:33:15 PM,5.97,78.91,,,,
1166,09/11/23 01:43:15 PM,6.14,78.91,,,,
1167,09/11/23 01:53:15 PM,6.16,78.91,,,,
1168,09/11/23 02:03:15 PM,6.25,78.94,,,,
1169,09/11/23 02:13:15 PM,6.26,79.05,,,,
1170,09/11/23 02:23:15 PM,6.34,79.20,,,,
1171,09/11/23 02:33:15 PM,6.25,79.38,,,,
1172,09/11/23 02:43:15 PM,6.55,79.45,,,,
1173,09/11/23 02:53:15 PM,6.73,79.52,,,,
1174,09/11/23 03:03:15 PM,6.79,79.59,,,,
1175,09/11/23 03:13:15 PM,6.78,79.63,,,,
1176,09/11/23 03:23:15 PM,7.12,79.66,,,,
1177,09/11/23 03:33:15 PM,7.15,79.81,,,,
1178,09/11/23 03:43:15 PM,7.25,79.84,,,,
1179,09/11/23 03:53:15 PM,7.20,79.84,,,,
1180,09/11/23 04:03:15 PM,7.21,79.81,,,,
1181,09/11/23 04:13:15 PM,7.25,79.81,,,,
1182,09/11/23 04:23:15 PM,7.20,79.77,,,,
1183,09/11/23 04:33:15 PM,7.23,79.81,,,,
1184,09/11/23 04:43:15 PM,7.19,79.77,,,,
1185,09/11/23 04:53:15 PM,7.26,79.77,,,,
1186,09/11/23 05:03:15 PM,7.16,79.74,,,,
1187,09/11/23 05:13:15 PM,7.19,79.74,,,,
1188,09/11/23 05:23:15 PM,7.33,79.70,,,,
1189,09/11/23 05:33:15 PM,7.34,79.66,,,,
1190,09/11/23 05:43:15 PM,7.31,79.63,,,,
1191,09/11/23 05:53:15 PM,7.25,79.63,,,,
1192,09/11/23 06:03:15 PM,7.11,79.59,,,,
1193,09/11/23 06:13:15 PM,7.18,79.56,,,,
1194,09/11/23 06:23:15 PM,7.12,79.56,,,,
1195,09/11/23 06:33:15 PM,7.19,79.56,,,,
1196,09/11/23 06:43:15 PM,7.18,79.52,,,,
1197,09/11/23 06:53:15 PM,7.15,79.52,,,,
1198,09/11/23 07:03:15 PM,7.26,79.48,,,,
1199,09/11/23 07:13:15 PM,7.27,79.48,,,,
1200,09/11/23 07:23:15 PM,7.25,79.41,,,,
1201,09/11/23 07:33:15 PM,7.21,79.34,,,,
1202,09/11/23 07:43:15 PM,7.18,79.30,,,,
1203,09/11/23 07:53:15 PM,7.16,79.27,,,,
1204,09/11/23 08:03:15 PM,7.28,79.27,,,,
1205,09/11/23 08:13:15 PM,7.12,79.23,,,,
1206,09/11/23 08:23:15 PM,6.98,79.20,,,,
1207,09/11/23 08:33:15 PM,6.88,79.16,,,,
1208,09/11/23 08:43:15 PM,6.95,79.12,,,,
1209,09/11/23 08:53:15 PM,7.03,79.09,,,,
1210,09/11/23 09:03:15 PM,6.96,79.02,,,,
1211,09/11/23 09:13:15 PM,6.97,79.02,,,,
1212,09/11/23 09:23:15 PM,7.00,78.94,,,,
1213,09/11/23 09:33:15 PM,7.00,78.91,,,,
1214,09/11/23 09:43:15 PM,6.83,78.84,,,,
1215,09/11/23 09:53:15 PM,6.89,78.84,,,,
1216,09/11/23 10:03:15 PM,6.83,78.76,,,,
1217,09/11/23 10:13:15 PM,6.92,78.73,,,,
1218,09/11/23 10:23:15 PM,6.85,78.69,,,,
1219,09/11/23 10:33:15 PM,6.83,78.66,,,,
1220,09/11/23 10:43:15 PM,6.64,78.62,,,,
1221,09/11/23 10:53:15 PM,6.64,78.55,,,,
1222,09/11/23 11:03:15 PM,6.52,78.51,,,,
1223,09/11/23 11:13:15 PM,6.40,78.48,,,,
1224,09/11/23 11:23:15 PM,6.39,78.40,,,,
1225,09/11/23 11:33:15 PM,6.37,78.37,,,,
1226,09/11/23 11:43:15 PM,6.41,78.33,,,,
1227,09/11/23 11:53:15 PM,6.36,78.30,,,,
1228,09/12/23 12:03:15 AM,6.52,78.26,,,,
1229,09/12/23 12:13:15 AM,6.46,78.22,,,,
1230,09/12/23 12:23:15 AM,6.47,78.19,,,,
1231,09/12/23 12:33:15 AM,6.52,78.12,,,,
1232,09/12/23 12:43:15 AM,6.48,78.08,,,,
1233,09/12/23 12:53:15 AM,6.49,78.04,,,,
1234,09/12/23 01:03:15 AM,6.41,78.04,,,,
1235,09/12/23 01:13:15 AM,6.46,77.97,,,,
1236,09/12/23 01:23:15 AM,6.34,77.90,,,,
1237,09/12/23 01:33:15 AM,6.40,77.86,,,,
1238,09/12/23 01:43:15 AM,6.31,77.86,,,,
1239,09/12/23 01:53:15 AM,6.17,77.83,,,,
1240,09/12/23 02:03:15 AM,5.93,77.79,,,,
1241,09/12/23 02:13:15 AM,5.85,77.79,,,,
1242,09/12/23 02:23:15 AM,6.06,77.76,,,,
1243,09/12/23 02:33:15 AM,5.89,77.76,,,,
1244,09/12/23 02:43:15 AM,5.72,77.72,,,,
1245,09/12/23 02:53:15 AM,5.89,77.72,,,,
1246,09/12/23 03:03:15 AM,5.79,77.68,,,,
1247,09/12/23 03:13:15 AM,5.75,77.68,,,,
1248,09/12/23 03:23:15 AM,5.71,77.68,,,,
1249,09/12/23 03:33:15 AM,5.66,77.65,,,,
1250,09/12/23 03:43:15 AM,5.67,77.65,,,,
1251,09/12/23 03:53:15 AM,5.75,77.61,,,,
1252,09/12/23 04:03:15 AM,5.74,77.58,,,,
1253,09/12/23 04:13:15 AM,5.68,77.58,,,,
1254,09/12/23 04:23:15 AM,5.50,77.54,,,,
1255,09/12/23 04:33:15 AM,5.55,77.50,,,,
1256,09/12/23 04:43:15 AM,5.56,77.50,,,,
1257,09/12/23 04:53:15 AM,5.49,77.47,,,,
1258,09/12/23 05:03:15 AM,5.45,77.43,,,,
1259,09/12/23 05:13:15 AM,5.34,77.40,,,,
1260,09/12/23 05:23:15 AM,5.41,77.36,,,,
1261,09/12/23 05:33:15 AM,5.36,77.32,,,,
1262,09/12/23 05:43:15 AM,5.35,77.32,,,,
1263,09/12/23 05:53:15 AM,5.38,77.29,,,,
1264,09/12/23 06:03:15 AM,5.47,77.29,,,,
1265,09/12/23 06:13:15 AM,5.43,77.29,,,,
1266,09/12/23 06:23:15 AM,5.32,77.25,,,,
1267,09/12/23 06:33:15 AM,5.26,77.25,,,,
1268,09/12/23 06:43:15 AM,5.11,77.25,,,,
1269,09/12/23 06:53:15 AM,5.12,77.22,,,,
1270,09/12/23 07:03:15 AM,5.22,77.22,,,,
1271,09/12/23 07:13:15 AM,5.15,77.22,,,,
1272,09/12/23 07:23:15 AM,5.02,77.18,,,,
1273,09/12/23 07:33:15 AM,4.95,77.18,,,,
1274,09/12/23 07:43:15 AM,4.89,77.18,,,,
1275,09/12/23 07:53:15 AM,5.07,77.18,,,,
1276,09/12/23 08:03:15 AM,4.95,77.11,,,,
1277,09/12/23 08:13:15 AM,4.91,77.07,,,,
1278,09/12/23 08:23:15 AM,4.73,77.04,,,,
1279,09/12/23 08:33:15 AM,5.04,77.00,,,,
1280,09/12/23 08:43:15 AM,4.88,76.96,,,,
1281,09/12/23 08:53:15 AM,4.72,76.93,,,,
1282,09/12/23 09:03:15 AM,4.91,76.86,,,,
1283,09/12/23 09:13:15 AM,5.20,76.86,,,,
1284,09/12/23 09:23:15 AM,5.13,76.82,,,,
1285,09/12/23 09:33:15 AM,5.07,76.82,,,,
1286,09/12/23 09:43:15 AM,5.05,76.82,,,,
1287,09/12/23 09:53:15 AM,5.07,76.82,,,,
1288,09/12/23 10:03:15 AM,4.94,76.78,,,,
1289,09/12/23 10:13:15 AM,5.04,76.78,,,,
1290,09/12/23 10:23:15 AM,5.04,76.75,,,,
1291,09/12/23 10:33:15 AM,5.03,76.75,,,,
1292,09/12/23 10:43:15 AM,5.05,76.75,,,,
1293,09/12/23 10:53:15 AM,5.20,76.75,,,,
1294,09/12/23 11:03:15 AM,5.26,76.71,,,,
1295,09/12/23 11:13:15 AM,5.32,76.75,,,,
1296,09/12/23 11:23:15 AM,5.48,76.71,,,,
1297,09/12/23 11:33:15 AM,5.48,76.71,,,,
1298,09/12/23 11:43:15 AM,5.70,76.75,,,,
1299,09/12/23 11:53:15 AM,5.57,76.71,,,,
1300,09/12/23 12:03:15 PM,5.57,76.75,,,,
1301,09/12/23 12:13:15 PM,5.79,76.75,,,,
1302,09/12/23 12:23:15 PM,5.51,76.75,,,,
1303,09/12/23 12:33:15 PM,5.75,76.75,,,,
1304,09/12/23 12:43:15 PM,5.93,76.82,,,,
1305,09/12/23 12:53:15 PM,5.89,76.82,,,,
1306,09/12/23 01:03:15 PM,5.98,76.82,,,,
1307,09/12/23 01:13:15 PM,5.97,76.82,,,,
1308,09/12/23 01:23:15 PM,6.06,76.86,,,,
1309,09/12/23 01:33:15 PM,5.87,76.93,,,,
1310,09/12/23 01:43:15 PM,5.71,77.00,,,,
1311,09/12/23 01:53:15 PM,5.88,77.11,,,,
1312,09/12/23 02:03:15 PM,5.90,77.11,,,,
1313,09/12/23 02:13:15 PM,6.08,77.00,,,,
1314,09/12/23 02:23:15 PM,6.18,76.96,,,,
1315,09/12/23 02:33:15 PM,6.25,76.93,,,,
1316,09/12/23 02:43:15 PM,5.96,76.89,,,,
1317,09/12/23 02:53:15 PM,6.29,76.93,,,,
1318,09/12/23 03:03:15 PM,6.32,76.96,,,,
1319,09/12/23 03:13:15 PM,6.27,76.96,,,,
1320,09/12/23 03:23:15 PM,6.34,76.96,,,,
1321,09/12/23 03:33:15 PM,6.36,77.00,,,,
1322,09/12/23 03:43:15 PM,6.36,77.00,,,,
1323,09/12/23 03:53:15 PM,6.49,77.04,,,,
1324,09/12/23 04:03:15 PM,6.59,77.04,,,,
1325,09/12/23 04:13:15 PM,6.60,77.07,,,,
1326,09/12/23 04:23:15 PM,6.60,77.14,,,,
1327,09/12/23 04:33:15 PM,6.36,77.14,,,,
1328,09/12/23 04:43:15 PM,6.25,77.18,,,,
1329,09/12/23 04:53:15 PM,6.65,77.25,,,,
1330,09/12/23 05:03:15 PM,6.48,77.22,,,,
1331,09/12/23 05:13:15 PM,6.36,77.18,,,,
1332,09/12/23 05:23:15 PM,6.42,77.25,,,,
1333,09/12/23 05:33:15 PM,6.65,77.32,,,,
1334,09/12/23 05:43:15 PM,6.62,77.36,,,,
1335,09/12/23 05:53:15 PM,6.63,77.40,,,,
1336,09/12/23 06:03:15 PM,6.60,77.47,,,,
1337,09/12/23 06:13:15 PM,6.58,77.50,,,,
1338,09/12/23 06:23:15 PM,6.63,77.54,,,,
1339,09/12/23 06:33:15 PM,6.51,77.54,,,,
1340,09/12/23 06:43:15 PM,6.49,77.50,,,,
1341,09/12/23 06:53:15 PM,6.63,77.54,,,,
1342,09/12/23 07:03:15 PM,6.40,77.58,,,,
1343,09/12/23 07:13:15 PM,6.31,77.58,,,,
1344,09/12/23 07:23:15 PM,6.35,77.61,,,,
1345,09/12/23 07:33:15 PM,6.34,77.61,,,,
1346,09/12/23 07:43:15 PM,6.28,77.61,,,,
1347,09/12/23 07:53:15 PM,6.34,77.65,,,,
1348,09/12/23 08:03:15 PM,6.43,77.68,,,,
1349,09/12/23 08:13:15 PM,6.42,77.68,,,,
1350,09/12/23 08:23:15 PM,6.33,77.68,,,,
1351,09/12/23 08:33:15 PM,6.28,77.72,,,,
1352,09/12/23 08:43:15 PM,5.94,77.72,,,,
1353,09/12/23 08:53:15 PM,5.91,77.79,,,,
1354,09/12/23 09:03:15 PM,5.70,77.68,,,,
1355,09/12/23 09:13:15 PM,5.13,77.54,,,,
1356,09/12/23 09:23:15 PM,5.30,77.61,,,,
1357,09/12/23 09:33:15 PM,5.49,77.65,,,,
1358,09/12/23 09:43:15 PM,5.72,77.68,,,,
1359,09/12/23 09:53:15 PM,5.72,77.65,,,,
1360,09/12/23 10:03:15 PM,6.36,77.72,,,,
1361,09/12/23 10:13:15 PM,5.66,77.72,,,,
1362,09/12/23 10:23:15 PM,6.21,77.68,,,,
1363,09/12/23 10:33:15 PM,6.03,77.65,,,,
1364,09/12/23 10:43:15 PM,6.59,77.61,,,,
1365,09/12/23 10:53:15 PM,6.83,77.65,,,,
1366,09/12/23 11:03:15 PM,6.55,77.61,,,,
1367,09/12/23 11:13:15 PM,6.59,77.58,,,,
1368,09/12/23 11:23:15 PM,6.72,77.54,,,,
1369,09/12/23 11:33:15 PM,6.65,77.50,,,,
1370,09/12/23 11:43:15 PM,6.47,77.47,,,,
1371,09/12/23 11:53:15 PM,6.26,77.43,,,,
1372,09/13/23 12:03:15 AM,6.39,77.43,,,,
1373,09/13/23 12:13:15 AM,6.32,77.40,,,,
1374,09/13/23 12:23:15 AM,6.25,77.36,,,,
1375,09/13/23 12:33:15 AM,6.13,77.32,,,,
1376,09/13/23 12:43:15 AM,5.91,77.29,,,,
1377,09/13/23 12:53:15 AM,5.96,77.25,,,,
1378,09/13/23 01:03:15 AM,6.03,77.22,,,,
1379,09/13/23 01:13:15 AM,6.08,77.18,,,,
1380,09/13/23 01:23:15 AM,6.21,77.14,,,,
1381,09/13/23 01:33:15 AM,6.05,77.11,,,,
1382,09/13/23 01:43:15 AM,6.06,77.07,,,,
1383,09/13/23 01:53:15 AM,5.86,77.07,,,,
1384,09/13/23 02:03:15 AM,6.11,77.04,,,,
1385,09/13/23 02:13:15 AM,6.14,77.00,,,,
1386,09/13/23 02:23:15 AM,6.18,77.00,,,,
1387,09/13/23 02:33:15 AM,6.11,77.00,,,,
1388,09/13/23 02:43:15 AM,6.16,76.96,,,,
1389,09/13/23 02:53:15 AM,5.95,76.93,,,,
1390,09/13/23 03:03:15 AM,6.04,76.93,,,,
1391,09/13/23 03:13:15 AM,6.22,76.89,,,,
1392,09/13/23 03:23:15 AM,6.06,76.86,,,,
1393,09/13/23 03:33:15 AM,5.88,76.86,,,,
1394,09/13/23 03:43:15 AM,6.02,76.86,,,,
1395,09/13/23 03:53:15 AM,6.11,76.82,,,,
1396,09/13/23 04:03:15 AM,5.96,76.82,,,,
1397,09/13/23 04:13:15 AM,5.89,76.82,,,,
1398,09/13/23 04:23:15 AM,5.90,76.82,,,,
1399,09/13/23 04:33:15 AM,5.86,76.78,,,,
1400,09/13/23 04:43:15 AM,5.82,76.78,,,,
1401,09/13/23 04:53:15 AM,5.99,76.78,,,,
1402,09/13/23 05:03:15 AM,5.83,76.75,,,,
1403,09/13/23 05:13:15 AM,5.87,76.71,,,,
1404,09/13/23 05:23:15 AM,5.85,76.68,,,,
