"Plot Title: 6-13-25 at EMF"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
944,06/23/25 06:31:09 AM,6.18,75.85,,,,
945,06/23/25 06:46:09 AM,6.28,75.85,,,,
946,06/23/25 07:01:09 AM,6.34,75.88,,,,
947,06/23/25 07:16:09 AM,6.44,75.96,,,,
948,06/23/25 07:31:09 AM,6.37,75.96,,,,
949,06/23/25 07:46:09 AM,6.43,75.88,,,,
950,06/23/25 08:01:09 AM,6.25,75.81,,,,
951,06/23/25 08:16:09 AM,6.32,75.88,,,,
952,06/23/25 08:31:09 AM,6.31,75.92,,,,
953,06/23/25 08:46:09 AM,6.22,76.03,,,,
954,06/23/25 09:01:09 AM,6.59,76.03,,,,
955,06/23/25 09:16:09 AM,5.63,75.85,,,,
956,06/23/25 09:31:09 AM,5.88,75.85,,,,
957,06/23/25 09:46:09 AM,5.90,75.92,,,,
958,06/23/25 10:01:09 AM,5.92,75.92,,,,
959,06/23/25 10:16:09 AM,6.67,75.99,,,,
960,06/23/25 10:31:09 AM,6.50,75.92,,,,
961,06/23/25 10:46:09 AM,6.40,75.96,,,,
962,06/23/25 11:01:09 AM,7.23,76.10,,,,
963,06/23/25 11:16:09 AM,7.37,76.28,,,,
964,06/23/25 11:31:09 AM,7.06,76.39,,,,
965,06/23/25 11:46:09 AM,6.75,76.28,,,,
966,06/23/25 12:01:09 PM,6.82,76.32,,,,
967,06/23/25 12:16:09 PM,6.87,76.32,,,,
968,06/23/25 12:31:09 PM,7.52,76.39,,,,
969,06/23/25 12:46:09 PM,7.62,76.42,,,,
970,06/23/25 01:01:09 PM,7.49,76.32,,,,
971,06/23/25 01:16:09 PM,7.88,76.35,,,,
972,06/23/25 01:31:09 PM,8.13,76.46,,,,
973,06/23/25 01:46:09 PM,8.69,76.57,,,,
974,06/23/25 02:01:09 PM,9.11,76.71,,,,
975,06/23/25 02:16:09 PM,9.05,76.89,,,,
976,06/23/25 02:31:09 PM,9.07,76.82,,,,
977,06/23/25 02:46:09 PM,8.73,76.82,,,,
978,06/23/25 03:01:09 PM,9.32,77.00,,,,
979,06/23/25 03:16:09 PM,8.79,77.00,,,,
980,06/23/25 03:31:09 PM,8.27,77.00,,,,
981,06/23/25 03:46:09 PM,9.81,77.25,,,,
982,06/23/25 04:01:09 PM,8.72,77.07,,,,
983,06/23/25 04:16:09 PM,8.74,77.14,,,,
984,06/23/25 04:31:09 PM,8.44,77.11,,,,
985,06/23/25 04:46:09 PM,8.18,77.04,,,,
986,06/23/25 05:01:09 PM,8.43,77.00,,,,
987,06/23/25 05:16:09 PM,8.10,76.93,,,,
988,06/23/25 05:31:09 PM,8.36,76.78,,,,
989,06/23/25 05:46:09 PM,8.67,76.86,,,,
990,06/23/25 06:01:09 PM,9.03,76.96,,,,
991,06/23/25 06:16:09 PM,9.11,77.07,,,,
992,06/23/25 06:31:09 PM,9.44,77.04,,,,
993,06/23/25 06:46:09 PM,9.74,77.22,,,,
994,06/23/25 07:01:09 PM,9.60,77.25,,,,
995,06/23/25 07:16:09 PM,9.56,77.25,,,,
996,06/23/25 07:31:09 PM,9.61,77.14,,,,
997,06/23/25 07:46:09 PM,9.98,77.14,,,,
998,06/23/25 08:01:09 PM,10.14,77.11,,,,
999,06/23/25 08:16:09 PM,10.23,77.04,,,,
1000,06/23/25 08:31:09 PM,10.44,77.04,,,,
1001,06/23/25 08:46:09 PM,10.37,77.00,,,,
1002,06/23/25 09:01:09 PM,10.53,77.04,,,,
1003,06/23/25 09:16:09 PM,10.70,77.14,,,,
1004,06/23/25 09:31:09 PM,10.34,77.29,,,,
1005,06/23/25 09:46:09 PM,9.79,77.32,,,,
1006,06/23/25 10:01:09 PM,10.17,77.29,,,,
1007,06/23/25 10:16:09 PM,9.16,77.18,,,,
1008,06/23/25 10:31:09 PM,9.21,77.11,,,,
1009,06/23/25 10:46:09 PM,9.24,77.18,,,,
1010,06/23/25 11:01:09 PM,9.25,77.14,,,,
1011,06/23/25 11:16:09 PM,9.06,77.14,,,,
1012,06/23/25 11:31:09 PM,9.15,77.14,,,,
1013,06/23/25 11:46:09 PM,8.61,77.25,,,,
1014,06/24/25 12:01:09 AM,8.50,77.25,,,,
1015,06/24/25 12:16:09 AM,8.61,77.14,,,,
1016,06/24/25 12:31:09 AM,8.97,77.11,,,,
1017,06/24/25 12:46:09 AM,8.60,77.00,,,,
1018,06/24/25 01:01:09 AM,8.98,77.04,,,,
1019,06/24/25 01:16:09 AM,9.12,77.00,,,,
1020,06/24/25 01:31:09 AM,9.10,77.00,,,,
1021,06/24/25 01:46:09 AM,9.60,77.11,,,,
1022,06/24/25 02:01:09 AM,9.71,77.25,,,,
1023,06/24/25 02:16:09 AM,10.21,77.40,,,,
1024,06/24/25 02:31:09 AM,10.16,77.47,,,,
1025,06/24/25 02:46:09 AM,8.87,77.32,,,,
1026,06/24/25 03:01:09 AM,7.74,77.22,,,,
1027,06/24/25 03:16:09 AM,7.87,77.18,,,,
1028,06/24/25 03:31:09 AM,7.73,77.14,,,,
1029,06/24/25 03:46:09 AM,7.51,77.11,,,,
1030,06/24/25 04:01:09 AM,7.84,77.11,,,,
1031,06/24/25 04:16:09 AM,7.34,77.11,,,,
1032,06/24/25 04:31:09 AM,7.24,77.11,,,,
1033,06/24/25 04:46:09 AM,7.15,77.11,,,,
1034,06/24/25 05:01:09 AM,6.60,77.11,,,,
1035,06/24/25 05:16:09 AM,6.71,77.18,,,,
1036,06/24/25 05:31:09 AM,6.74,77.14,,,,
1037,06/24/25 05:46:09 AM,6.51,77.04,,,,
1038,06/24/25 06:01:09 AM,6.63,77.11,,,,
1039,06/24/25 06:16:09 AM,7.03,77.18,,,,
1040,06/24/25 06:31:09 AM,6.83,77.18,,,,
1041,06/24/25 06:46:09 AM,6.57,77.11,,,,
1042,06/24/25 07:01:09 AM,7.18,77.14,,,,
1043,06/24/25 07:16:09 AM,7.38,77.18,,,,
1044,06/24/25 07:31:09 AM,7.56,77.18,,,,
1045,06/24/25 07:46:09 AM,7.62,77.18,,,,
1046,06/24/25 08:01:09 AM,7.48,77.18,,,,
1047,06/24/25 08:16:09 AM,7.97,77.29,,,,
1048,06/24/25 08:31:09 AM,8.26,77.43,,,,
1049,06/24/25 08:46:09 AM,8.12,77.54,,,,
1050,06/24/25 09:01:09 AM,7.15,77.43,,,,
1051,06/24/25 09:16:09 AM,7.17,77.32,,,,
1052,06/24/25 09:31:09 AM,8.09,77.40,,,,
1053,06/24/25 09:46:09 AM,8.11,77.61,,,,
1054,06/24/25 10:01:09 AM,7.46,77.50,,,,
1055,06/24/25 10:16:09 AM,7.58,77.50,,,,
1056,06/24/25 10:31:09 AM,6.35,77.36,,,,
1057,06/24/25 10:46:09 AM,6.56,77.32,,,,
1058,06/24/25 11:01:09 AM,7.02,77.43,,,,
1059,06/24/25 11:16:09 AM,7.82,77.76,,,,
1060,06/24/25 11:31:09 AM,7.99,77.94,,,,
1061,06/24/25 11:46:09 AM,6.95,77.72,,,,
1062,06/24/25 12:01:09 PM,7.16,77.68,,,,
1063,06/24/25 12:16:09 PM,7.68,77.68,,,,
1064,06/24/25 12:31:09 PM,8.23,77.83,,,,
1065,06/24/25 12:46:09 PM,8.80,78.12,,,,
1066,06/24/25 01:01:09 PM,8.89,78.44,,,,
1067,06/24/25 01:16:09 PM,8.72,78.44,,,,
1068,06/24/25 01:31:09 PM,8.59,78.51,,,,
1069,06/24/25 01:46:09 PM,8.41,78.40,,,,
1070,06/24/25 02:01:09 PM,8.26,78.26,,,,
1071,06/24/25 02:16:09 PM,8.54,78.76,,,,
1072,06/24/25 02:31:09 PM,8.09,78.94,,,,
1073,06/24/25 02:46:09 PM,7.00,78.76,,,,
1074,06/24/25 03:01:09 PM,6.70,78.15,,,,
1075,06/24/25 03:16:09 PM,7.09,78.30,,,,
1076,06/24/25 03:31:09 PM,7.74,78.48,,,,
1077,06/24/25 03:46:09 PM,8.41,78.55,,,,
1078,06/24/25 04:01:09 PM,8.24,78.62,,,,
1079,06/24/25 04:16:09 PM,8.51,78.44,,,,
1080,06/24/25 04:31:09 PM,8.49,78.58,,,,
1081,06/24/25 04:46:09 PM,8.67,78.69,,,,
1082,06/24/25 05:01:09 PM,8.80,78.73,,,,
1083,06/24/25 05:16:09 PM,8.37,78.58,,,,
1084,06/24/25 05:31:09 PM,9.20,78.87,,,,
1085,06/24/25 05:46:09 PM,9.21,78.91,,,,
1086,06/24/25 06:01:09 PM,9.22,79.20,,,,
1087,06/24/25 06:16:09 PM,9.18,79.34,,,,
1088,06/24/25 06:31:09 PM,9.15,79.63,,,,
1089,06/24/25 06:46:09 PM,8.97,79.63,,,,
1090,06/24/25 07:01:09 PM,8.51,79.52,,,,
1091,06/24/25 07:16:09 PM,8.41,79.38,,,,
1092,06/24/25 07:31:09 PM,8.23,78.87,,,,
1093,06/24/25 07:46:09 PM,8.32,78.66,,,,
1094,06/24/25 08:01:09 PM,8.47,78.51,,,,
1095,06/24/25 08:16:09 PM,8.58,78.37,,,,
1096,06/24/25 08:31:09 PM,8.67,78.62,,,,
1097,06/24/25 08:46:09 PM,9.09,78.91,,,,
1098,06/24/25 09:01:09 PM,9.33,79.23,,,,
1099,06/24/25 09:16:09 PM,9.49,79.45,,,,
1100,06/24/25 09:31:09 PM,9.65,79.63,,,,
1101,06/24/25 09:46:09 PM,9.49,79.99,,,,
1102,06/24/25 10:01:09 PM,8.73,80.24,,,,
1103,06/24/25 10:16:09 PM,7.82,79.16,,,,
1104,06/24/25 10:31:09 PM,8.53,79.05,,,,
1105,06/24/25 10:46:09 PM,8.60,79.09,,,,
1106,06/24/25 11:01:09 PM,8.63,79.09,,,,
1107,06/24/25 11:16:09 PM,8.60,79.05,,,,
1108,06/24/25 11:31:09 PM,8.67,79.05,,,,
1109,06/24/25 11:46:09 PM,8.75,79.20,,,,
1110,06/25/25 12:01:09 AM,8.63,79.23,,,,
1111,06/25/25 12:16:09 AM,8.65,79.20,,,,
1112,06/25/25 12:31:09 AM,8.38,79.23,,,,
1113,06/25/25 12:46:09 AM,8.39,79.30,,,,
1114,06/25/25 01:01:09 AM,8.32,79.30,,,,
1115,06/25/25 01:16:09 AM,7.82,79.30,,,,
1116,06/25/25 01:31:09 AM,7.98,79.30,,,,
1117,06/25/25 01:46:09 AM,7.80,79.30,,,,
1118,06/25/25 02:01:09 AM,7.66,79.09,,,,
1119,06/25/25 02:16:09 AM,7.59,79.12,,,,
1120,06/25/25 02:31:09 AM,7.99,79.05,,,,
1121,06/25/25 02:46:09 AM,8.10,79.23,,,,
1122,06/25/25 03:01:09 AM,8.19,79.16,,,,
1123,06/25/25 03:16:09 AM,8.06,79.16,,,,
1124,06/25/25 03:31:09 AM,7.82,79.12,,,,
1125,06/25/25 03:46:09 AM,8.32,79.23,,,,
1126,06/25/25 04:01:09 AM,7.87,79.20,,,,
1127,06/25/25 04:16:09 AM,7.73,79.16,,,,
1128,06/25/25 04:31:09 AM,7.28,79.09,,,,
1129,06/25/25 04:46:09 AM,7.38,79.12,,,,
1130,06/25/25 05:01:09 AM,7.45,79.12,,,,
1131,06/25/25 05:16:09 AM,7.74,79.16,,,,
1132,06/25/25 05:31:09 AM,7.37,79.09,,,,
1133,06/25/25 05:46:09 AM,7.56,79.05,,,,
1134,06/25/25 06:01:09 AM,7.50,79.02,,,,
1135,06/25/25 06:16:09 AM,7.52,79.02,,,,
1136,06/25/25 06:31:09 AM,7.24,79.02,,,,
1137,06/25/25 06:46:09 AM,7.63,78.98,,,,
1138,06/25/25 07:01:09 AM,7.50,78.94,,,,
1139,06/25/25 07:16:09 AM,7.27,78.98,,,,
1140,06/25/25 07:31:09 AM,7.35,78.94,,,,
1141,06/25/25 07:46:09 AM,7.21,78.94,,,,
1142,06/25/25 08:01:09 AM,7.14,79.02,,,,
1143,06/25/25 08:16:09 AM,7.38,79.12,,,,
1144,06/25/25 08:31:09 AM,7.33,79.09,,,,
1145,06/25/25 08:46:09 AM,7.37,79.02,,,,
1146,06/25/25 09:01:09 AM,7.60,79.05,,,,
1147,06/25/25 09:16:09 AM,7.83,79.34,,,,
1148,06/25/25 09:31:09 AM,7.77,79.63,,,,
1149,06/25/25 09:46:09 AM,7.63,79.74,,,,
1150,06/25/25 10:01:09 AM,7.57,79.77,,,,
1151,06/25/25 10:16:09 AM,7.69,79.88,,,,
1152,06/25/25 10:31:09 AM,6.63,79.63,,,,
1153,06/25/25 10:46:09 AM,6.83,79.16,,,,
1154,06/25/25 11:01:09 AM,7.21,79.38,,,,
1155,06/25/25 11:16:09 AM,7.34,79.52,,,,
1156,06/25/25 11:31:09 AM,7.52,79.48,,,,
1157,06/25/25 11:46:09 AM,7.71,79.59,,,,
1158,06/25/25 12:01:09 PM,7.65,79.59,,,,
1159,06/25/25 12:16:09 PM,7.74,79.81,,,,
1160,06/25/25 12:31:09 PM,7.70,79.92,,,,
1161,06/25/25 12:46:09 PM,7.61,79.99,,,,
1162,06/25/25 01:01:09 PM,7.69,80.10,,,,
1163,06/25/25 01:16:09 PM,7.81,80.17,,,,
1164,06/25/25 01:31:09 PM,7.86,80.20,,,,
1165,06/25/25 01:46:09 PM,7.87,80.24,,,,
1166,06/25/25 02:01:09 PM,7.95,80.31,,,,
1167,06/25/25 02:16:09 PM,8.20,80.49,,,,
1168,06/25/25 02:31:09 PM,8.60,80.67,,,,
1169,06/25/25 02:46:09 PM,8.76,80.67,,,,
1170,06/25/25 03:01:09 PM,8.81,80.78,,,,
1171,06/25/25 03:16:09 PM,9.11,81.07,,,,
1172,06/25/25 03:31:09 PM,8.99,81.43,,,,
1173,06/25/25 03:46:09 PM,9.18,81.25,,,,
1174,06/25/25 04:01:09 PM,9.78,81.28,,,,
1175,06/25/25 04:16:09 PM,10.14,81.61,,,,
1176,06/25/25 04:31:09 PM,10.62,81.86,,,,
1177,06/25/25 04:46:09 PM,10.61,81.75,,,,
1178,06/25/25 05:01:09 PM,10.79,81.68,,,,
1179,06/25/25 05:16:09 PM,10.88,81.75,,,,
1180,06/25/25 05:31:09 PM,10.15,81.68,,,,
1181,06/25/25 05:46:09 PM,10.55,81.75,,,,
1182,06/25/25 06:01:09 PM,10.16,81.79,,,,
1183,06/25/25 06:16:09 PM,10.60,81.82,,,,
1184,06/25/25 06:31:09 PM,10.17,81.75,,,,
1185,06/25/25 06:46:09 PM,10.30,81.61,,,,
1186,06/25/25 07:01:09 PM,10.66,81.82,,,,
1187,06/25/25 07:16:09 PM,10.42,82.04,,,,
1188,06/25/25 07:31:09 PM,9.99,81.90,,,,
1189,06/25/25 07:46:09 PM,9.18,82.00,,,,
1190,06/25/25 08:01:09 PM,9.33,82.00,,,,
1191,06/25/25 08:16:09 PM,9.28,81.93,,,,
1192,06/25/25 08:31:09 PM,9.19,81.82,,,,
1193,06/25/25 08:46:09 PM,9.40,81.54,,,,
1194,06/25/25 09:01:09 PM,9.53,81.75,,,,
1195,06/25/25 09:16:09 PM,9.60,81.61,,,,
1196,06/25/25 09:31:09 PM,9.63,81.72,,,,
1197,06/25/25 09:46:09 PM,9.57,81.57,,,,
1198,06/25/25 10:01:09 PM,9.71,81.64,,,,
1199,06/25/25 10:16:09 PM,10.03,81.86,,,,
1200,06/25/25 10:31:09 PM,10.12,82.00,,,,
1201,06/25/25 10:46:09 PM,9.73,81.93,,,,
1202,06/25/25 11:01:09 PM,9.44,81.75,,,,
1203,06/25/25 11:16:09 PM,8.86,81.54,,,,
1204,06/25/25 11:31:09 PM,8.90,81.54,,,,
1205,06/25/25 11:46:09 PM,9.28,81.79,,,,
1206,06/26/25 12:01:09 AM,9.59,81.64,,,,
1207,06/26/25 12:16:09 AM,9.02,81.68,,,,
1208,06/26/25 12:31:09 AM,9.33,81.97,,,,
1209,06/26/25 12:46:09 AM,9.17,81.97,,,,
1210,06/26/25 01:01:09 AM,8.81,81.93,,,,
1211,06/26/25 01:16:09 AM,8.60,81.43,,,,
1212,06/26/25 01:31:09 AM,8.66,81.25,,,,
1213,06/26/25 01:46:09 AM,8.99,81.18,,,,
1214,06/26/25 02:01:09 AM,9.06,81.18,,,,
1215,06/26/25 02:16:09 AM,9.28,81.28,,,,
1216,06/26/25 02:31:09 AM,9.46,81.46,,,,
1217,06/26/25 02:46:09 AM,9.49,81.57,,,,
1218,06/26/25 03:01:09 AM,9.34,81.57,,,,
1219,06/26/25 03:16:09 AM,9.42,81.68,,,,
1220,06/26/25 03:31:09 AM,9.48,82.11,,,,
1221,06/26/25 03:46:09 AM,9.69,82.62,,,,
1222,06/26/25 04:01:09 AM,9.38,82.33,,,,
1223,06/26/25 04:16:09 AM,8.59,81.72,,,,
1224,06/26/25 04:31:09 AM,8.33,81.46,,,,
1225,06/26/25 04:46:09 AM,8.65,82.51,,,,
1226,06/26/25 05:01:09 AM,8.48,83.30,,,,
1227,06/26/25 05:16:09 AM,8.11,83.01,,,,
1228,06/26/25 05:31:09 AM,7.00,83.08,,,,
1229,06/26/25 05:46:09 AM,5.48,82.94,,,,
1230,06/26/25 06:01:09 AM,6.90,82.47,,,,
1231,06/26/25 06:16:09 AM,6.92,82.51,,,,
1232,06/26/25 06:31:09 AM,6.60,82.76,,,,
1233,06/26/25 06:46:09 AM,4.47,83.01,,,,
1234,06/26/25 07:01:09 AM,6.24,82.94,,,,
1235,06/26/25 07:16:09 AM,8.07,82.80,,,,
1236,06/26/25 07:31:09 AM,8.47,82.62,,,,
1237,06/26/25 07:46:09 AM,8.42,83.05,,,,
1238,06/26/25 08:01:09 AM,8.79,83.23,,,,
1239,06/26/25 08:16:09 AM,8.40,82.98,,,,
1240,06/26/25 08:31:09 AM,8.11,82.98,,,,
1241,06/26/25 08:46:09 AM,7.80,82.69,,,,
1242,06/26/25 09:01:09 AM,8.04,82.94,,,,
1243,06/26/25 09:16:09 AM,8.84,83.26,,,,
1244,06/26/25 09:31:09 AM,8.96,83.34,,,,
1245,06/26/25 09:46:09 AM,8.90,83.52,,,,
1246,06/26/25 10:01:09 AM,9.13,83.59,,,,
1247,06/26/25 10:16:09 AM,9.16,83.77,,,,
1248,06/26/25 10:31:09 AM,9.15,83.80,,,,
1249,06/26/25 10:46:09 AM,8.90,83.70,,,,
1250,06/26/25 11:01:09 AM,8.88,83.80,,,,
1251,06/26/25 11:16:09 AM,8.82,83.66,,,,
1252,06/26/25 11:31:09 AM,9.04,83.77,,,,
1253,06/26/25 11:46:09 AM,8.70,83.55,,,,
1254,06/26/25 12:01:09 PM,8.29,83.52,,,,
1255,06/26/25 12:16:09 PM,8.87,83.59,,,,
1256,06/26/25 12:31:09 PM,8.85,83.55,,,,
1257,06/26/25 12:46:09 PM,8.41,83.48,,,,
1258,06/26/25 01:01:09 PM,8.66,83.37,,,,
1259,06/26/25 01:16:09 PM,8.74,83.37,,,,
1260,06/26/25 01:31:09 PM,8.93,83.34,,,,
1261,06/26/25 01:46:09 PM,8.87,83.30,,,,
1262,06/26/25 02:01:09 PM,9.03,83.30,,,,
1263,06/26/25 02:16:09 PM,8.91,83.23,,,,
1264,06/26/25 02:31:09 PM,8.96,83.23,,,,
1265,06/26/25 02:46:09 PM,8.10,83.16,,,,
1266,06/26/25 03:01:09 PM,8.44,83.08,,,,
1267,06/26/25 03:16:09 PM,8.33,82.98,,,,
1268,06/26/25 03:31:09 PM,8.34,82.98,,,,
1269,06/26/25 03:46:09 PM,7.83,82.90,,,,
1270,06/26/25 04:01:09 PM,8.53,82.83,,,,
1271,06/26/25 04:16:09 PM,8.57,82.72,,,,
1272,06/26/25 04:31:09 PM,8.58,82.62,,,,
1273,06/26/25 04:46:09 PM,8.32,82.65,,,,
1274,06/26/25 05:01:09 PM,8.57,82.62,,,,
1275,06/26/25 05:16:09 PM,8.62,82.62,,,,
1276,06/26/25 05:31:09 PM,8.72,82.58,,,,
1277,06/26/25 05:46:09 PM,8.43,82.51,,,,
1278,06/26/25 06:01:09 PM,8.63,82.47,,,,
1279,06/26/25 06:16:09 PM,8.55,82.44,,,,
1280,06/26/25 06:31:09 PM,8.66,82.40,,,,
1281,06/26/25 06:46:09 PM,8.59,82.33,,,,
1282,06/26/25 07:01:09 PM,8.46,82.26,,,,
1283,06/26/25 07:16:09 PM,8.39,82.18,,,,
1284,06/26/25 07:31:09 PM,8.53,82.15,,,,
1285,06/26/25 07:46:09 PM,8.51,82.08,,,,
1286,06/26/25 08:01:09 PM,8.39,82.04,,,,
1287,06/26/25 08:16:09 PM,8.58,81.97,,,,
1288,06/26/25 08:31:09 PM,8.29,81.86,,,,
1289,06/26/25 08:46:09 PM,8.58,81.82,,,,
1290,06/26/25 09:01:09 PM,7.87,81.79,,,,
1291,06/26/25 09:16:09 PM,8.23,81.72,,,,
1292,06/26/25 09:31:09 PM,7.99,81.61,,,,
1293,06/26/25 09:46:09 PM,8.29,81.57,,,,
1294,06/26/25 10:01:09 PM,8.21,81.50,,,,
1295,06/26/25 10:16:09 PM,8.00,81.43,,,,
1296,06/26/25 10:31:09 PM,8.05,81.36,,,,
1297,06/26/25 10:46:09 PM,8.01,81.28,,,,
1298,06/26/25 11:01:09 PM,7.85,81.21,,,,
1299,06/26/25 11:16:09 PM,7.88,81.14,,,,
1300,06/26/25 11:31:09 PM,7.79,81.07,,,,
1301,06/26/25 11:46:09 PM,7.87,81.03,,,,
1302,06/27/25 12:01:09 AM,7.71,80.92,,,,
1303,06/27/25 12:16:09 AM,7.82,80.89,,,,
1304,06/27/25 12:31:09 AM,7.35,80.82,,,,
1305,06/27/25 12:46:09 AM,7.58,80.74,,,,
1306,06/27/25 01:01:09 AM,7.61,80.71,,,,
1307,06/27/25 01:16:09 AM,7.59,80.67,,,,
1308,06/27/25 01:31:09 AM,7.52,80.60,,,,
1309,06/27/25 01:46:09 AM,7.55,80.53,,,,
1310,06/27/25 02:01:09 AM,7.41,80.49,,,,
1311,06/27/25 02:16:09 AM,7.41,80.42,,,,
1312,06/27/25 02:31:09 AM,7.47,80.35,,,,
1313,06/27/25 02:46:09 AM,7.42,80.31,,,,
1314,06/27/25 03:01:09 AM,7.28,80.24,,,,
1315,06/27/25 03:16:09 AM,7.34,80.17,,,,
1316,06/27/25 03:31:09 AM,7.22,80.17,,,,
1317,06/27/25 03:46:09 AM,7.26,80.10,,,,
1318,06/27/25 04:01:09 AM,7.27,80.02,,,,
1319,06/27/25 04:16:09 AM,7.21,79.99,,,,
1320,06/27/25 04:31:09 AM,7.11,79.95,,,,
1321,06/27/25 04:46:09 AM,7.06,79.88,,,,
1322,06/27/25 05:01:09 AM,6.89,79.84,,,,
1323,06/27/25 05:16:09 AM,6.57,79.77,,,,
1324,06/27/25 05:31:09 AM,6.93,79.70,,,,
1325,06/27/25 05:46:09 AM,6.52,79.63,,,,
1326,06/27/25 06:01:09 AM,6.83,79.59,,,,
1327,06/27/25 06:16:09 AM,6.85,79.52,,,,
1328,06/27/25 06:31:09 AM,6.86,79.48,,,,
1329,06/27/25 06:46:09 AM,6.12,79.38,,,,
1330,06/27/25 07:01:09 AM,6.68,79.30,,,,
1331,06/27/25 07:16:09 AM,6.82,79.30,,,,
1332,06/27/25 07:31:09 AM,6.60,79.27,,,,
1333,06/27/25 07:46:09 AM,6.56,79.20,,,,
1334,06/27/25 08:01:09 AM,6.59,79.02,,,,
1335,06/27/25 08:16:09 AM,6.51,78.94,,,,
1336,06/27/25 08:31:09 AM,6.25,78.98,,,,
1337,06/27/25 08:46:09 AM,6.42,79.02,,,,
1338,06/27/25 09:01:09 AM,6.31,78.94,,,,
1339,06/27/25 09:16:09 AM,6.07,78.80,,,,
1340,06/27/25 09:31:09 AM,6.26,78.87,,,,
1341,06/27/25 09:46:09 AM,6.37,78.91,,,,
1342,06/27/25 10:01:09 AM,6.26,78.87,,,,
1343,06/27/25 10:16:09 AM,6.28,78.87,,,,
1344,06/27/25 10:31:09 AM,6.16,78.80,,,,
1345,06/27/25 10:46:09 AM,6.59,78.91,,,,
1346,06/27/25 11:01:09 AM,6.46,78.91,,,,
1347,06/27/25 11:16:09 AM,6.67,78.91,,,,
1348,06/27/25 11:31:09 AM,6.51,78.87,,,,
1349,06/27/25 11:46:09 AM,6.51,78.84,,,,
1350,06/27/25 12:01:09 PM,6.50,78.91,,,,
1351,06/27/25 12:16:09 PM,6.47,78.91,,,,
1352,06/27/25 12:31:09 PM,6.31,78.94,,,,
1353,06/27/25 12:46:09 PM,6.54,78.98,,,,
1354,06/27/25 01:01:09 PM,6.48,79.05,,,,
1355,06/27/25 01:16:09 PM,6.41,79.09,,,,
1356,06/27/25 01:31:09 PM,6.49,79.12,,,,
1357,06/27/25 01:46:09 PM,6.68,79.16,,,,
1358,06/27/25 02:01:09 PM,6.64,79.27,,,,
1359,06/27/25 02:16:09 PM,6.38,79.27,,,,
1360,06/27/25 02:31:09 PM,6.65,79.30,,,,
1361,06/27/25 02:46:09 PM,6.60,79.30,,,,
1362,06/27/25 03:01:09 PM,6.63,79.27,,,,
1363,06/27/25 03:16:09 PM,6.62,79.27,,,,
1364,06/27/25 03:31:09 PM,6.57,79.27,,,,
1365,06/27/25 03:46:09 PM,6.65,79.27,,,,
1366,06/27/25 04:01:09 PM,6.58,79.27,,,,
1367,06/27/25 04:16:09 PM,6.65,79.23,,,,
1368,06/27/25 04:31:09 PM,6.70,79.20,,,,
1369,06/27/25 04:46:09 PM,6.61,79.20,,,,
1370,06/27/25 05:01:09 PM,6.69,79.12,,,,
1371,06/27/25 05:16:09 PM,6.64,79.09,,,,
1372,06/27/25 05:31:09 PM,6.65,79.09,,,,
1373,06/27/25 05:46:09 PM,6.62,79.05,,,,
1374,06/27/25 06:01:09 PM,6.66,79.02,,,,
1375,06/27/25 06:16:09 PM,6.60,78.94,,,,
1376,06/27/25 06:31:09 PM,6.46,78.91,,,,
1377,06/27/25 06:46:09 PM,6.60,78.84,,,,
1378,06/27/25 07:01:09 PM,6.51,78.76,,,,
1379,06/27/25 07:16:09 PM,6.32,78.69,,,,
1380,06/27/25 07:31:09 PM,6.40,78.62,,,,
1381,06/27/25 07:46:09 PM,6.29,78.58,,,,
1382,06/27/25 08:01:09 PM,6.22,78.55,,,,
1383,06/27/25 08:16:09 PM,6.03,78.48,,,,
1384,06/27/25 08:31:09 PM,6.03,78.37,,,,
1385,06/27/25 08:46:09 PM,6.13,78.30,,,,
1386,06/27/25 09:01:09 PM,6.21,78.22,,,,
1387,06/27/25 09:16:09 PM,6.05,78.19,,,,
1388,06/27/25 09:31:09 PM,5.79,78.08,,,,
1389,06/27/25 09:46:09 PM,5.67,78.04,,,,
1390,06/27/25 10:01:09 PM,5.72,77.97,,,,
1391,06/27/25 10:16:09 PM,5.54,77.94,,,,
1392,06/27/25 10:31:09 PM,5.68,77.86,,,,
1393,06/27/25 10:46:09 PM,5.60,77.79,,,,
1394,06/27/25 11:01:09 PM,5.99,77.72,,,,
1395,06/27/25 11:16:09 PM,6.10,77.65,,,,
1396,06/27/25 11:31:09 PM,6.11,77.58,,,,
1397,06/27/25 11:46:09 PM,6.03,77.54,,,,
1398,06/28/25 12:01:09 AM,5.98,77.47,,,,
1399,06/28/25 12:16:09 AM,5.88,77.43,,,,
1400,06/28/25 12:31:09 AM,5.78,77.36,,,,
1401,06/28/25 12:46:09 AM,5.79,77.29,,,,
1402,06/28/25 01:01:09 AM,5.72,77.22,,,,
1403,06/28/25 01:16:09 AM,5.72,77.14,,,,
1404,06/28/25 01:31:09 AM,5.69,77.07,,,,
